,ID,Titles,Date,Author,Technique,Height(cm),Width(cm),Series,Origin,Support
4408,P000748,"El 2 de mayo de 1808 en Madrid, o ""La lucha con los mamelucos"" ",1814,"Goya y Lucientes, Francisco de",Óleo,"268,5","347,5","<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_57dacf2e-5d10-4ded-85aa-9ff6f741f6b1_3e35fed9-063f-4656-98cc-8099583d5138"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Escenas de la Guerra de la Independencia, El Dos de Mayo de 1808 en Madrid, (1)</dd>","Palacio Real, Madrid, 1814; ingresó en el Museo del Prado, procedente de la colección real con su compañero, antes de 1834, registrándose en ese año en el ""Depósito Grande""; en 1840 visto por Théophile Gautier en las salas del Museo; en 1850, por el conde Clément de Ris; en 1867, figura en la monografía de Goya de Charles Yriarte; se incorpora finalmente al catálogo del Prado de 1872.",Lienzo
4409,P000749,El 3 de mayo en Madrid o ''Los fusilamientos'',1814,"Goya y Lucientes, Francisco de",Óleo,268,347,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_5e177409-2993-4240-97fb-847a02c6496c_9de6f85e-9cff-4406-8dd5-7d8169bcf2dc"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Escenas de la Guerra de la Independencia, El Dos de Mayo de 1808 en Madrid, (2)</dd>","Palacio Real, Madrid, 1814; ingresó en el Museo del Prado, procedente de la colección real con su compañero, antes de 1834, registrándose en ese año en el ""Depósito Grande""; en 1840 visto por Théophile Gautier en las salas del Museo, descrito por el mismo autor en 1843; en 1850, visto por el conde Clément de Ris; en 1867, figura ilustrado en la monografía de Goya de Charles Yriarte; se incorpora finalmente al catálogo del Prado de 1872.",Lienzo
4410,P007114,Pintura del Siglo XIX en el Museo del Prado: Catálogo General,1814,"López Portaña, Vicente",Óleo,102,76,,"Facultad de Farmacia (Madrid), 1911",Lienzo
4411,P000735,Fernando VII ante un campamento militar,1814 - 1815,"Goya y Lucientes, Francisco de",Óleo,208,"142,5",,"Enviado el 29 de marzo de 1871 por el Ministerio de la Gobernación al Museo de la Trinidad. En 1872, por la fusión de este Museo con el Museo del Prado, pasó a propiedad de este último, aunque no ingresó en él hasta 1877.",Lienzo
4412,P000722,Retrato de la esposa del pintor,1814 - 1816,"Goya y Lucientes, Francisco de",Óleo,"82,5","58,2",,"¿Familia Goya, hasta 1866?; Nuevas Adquisiciones Museo de la Trinidad (adquisición a Román Garreta y Huerta, intermediario de Mariano Goya), 1866.",Lienzo
4413,P004471,Alegoría de la Aurora,Hacia  1819,"Ribera y Fernández, Juan Antonio",Óleo,87,54,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_de006341-f6bd-461b-b561-d4a974d8048c_70bd52c2-13fd-4aaf-9c01-1da5b84d204e"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Las Horas del Día, Casino de la Reina</dd>","Colección Real, Casino de la Reina; Museo del Prado, 1865-1896; Museo de Arte Moderno, 1896-1968; Museo Español de Arte Contemporáneo, 1968-1971",Lienzo
4414,P006492,Las Horas del día,Hacia  1819,"Ribera y Fernández, Juan Antonio",Óleo,87,54,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_cbea302b-1623-42c2-8830-cd85be0e4da9_d675d3ad-da01-4847-b99e-6145504093c6"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Las Estaciones del año, Casino de la Reina</dd>","Colección Real, Casino de la Reina; Museo del Prado, 1865-1896; Museo de Arte Moderno, 1896-1968.",Lienzo
4415,P006519,Wamba renunciando a la corona,Hacia  1819,"Ribera y Fernández, Juan Antonio",Óleo,163,219,,"Colección Real, Casino de la Reina; Museo del Prado, 1865-1896; Museo de Arte Moderno, 1896-1968",Lienzo
4416,P005822,Las Horas del día,Hacia  1819,"Ribera y Fernández, Juan Antonio",Óleo,87,54,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_e212d11f-be71-4d7e-a944-6664c46dd21c_c8f21922-4d3c-49e5-aafd-ad2a93add3b5"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Las Horas del Día, Casino de la Reina</dd>","Colección Real, Casino de la Reina; Museo del Prado, 1865-1896; Museo de Arte Moderno, 1896-1968.",Lienzo
4417,P003319,Arquitecturas fingidas con escudos de provincias de España,Hacia  1819,"Gálvez Rodríguez, Juan",Temple,310,340,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_0bd0e5ad-749b-4e99-8528-ffb2a6e99bf7_888128ce-f654-4750-bd44-c8e95db9e008"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Decoración del techo del Casino de la Reina</dd>","Colección Real (Real Casino, Pieza de costura, Madrid), 1865",Lienzo
4418,P003320,Cúpula fingida de arquitectura con figuras,Hacia  1819,"Gálvez Rodríguez, Juan",Temple,360,363,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_bc608e8f-4fd9-45d7-b947-ce9fb68f3f0e_22136588-e92b-4ae7-b788-a83e9c39d1d7"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Decoración del techo del Casino de la Reina</dd>","Colección Real (Real Casino, Pieza ochavada, Madrid), 1865",Lienzo
4419,P000723,"Pintor Aragonés,",1815,"Goya y Lucientes, Francisco de",Óleo,"45,8","35,6",,"¿Familia Goya, hasta 1866?; Nuevas Adquisiciones Museo de la Trinidad (adquisición a Román Garreta y Huerta, intermediario de Mariano Goya), 1866.",Lienzo
4420,P003014,Anthony Gilbert Storer,1815,"Archer Shee, Sir Martin",Óleo,240,148,,"Adquisición a José Miguel Pérez Ortiz, Madrid, 1959; Museo de Arte Moderno, 1959-1971; Museo del Prado, 1971",Lienzo
4421,P005221,La familia de Carlos IV,1815,"Aparicio e Inglada, José",Óleo,199,150,,Colección Real,Lienzo
4422,P004659,Pedro Benítez y su hija María de la Cruz,Hacia  1820,"Tegeo Díaz, Rafael",Óleo,174,128,,"Donación Luis Zuricalday y Vigo, 1893; Museo de Arte Moderno, 1896-1971",Lienzo
4423,P006075,La deificación de Eneas,Hacia  1820,"Blondel, Merry-Joseph",Óleo,127,96,,"Colección Hohenlohe, El Quexigal, 1979. Adquisición, 1980.",Lienzo
4424,P007959,Retrato de familia (boceto),Hacia  1820,"Madrazo y Agudo, José de",Óleo,29,"20,5",,"Colección de la familia Madrazo (Luis de Madrazo); por herencia a María Teresa Madrazo y Madrazo, 1897; Mario Daza Campos, 1940; hermanas Daza Juliá, 1943; adquirido a Juan José Daza del Castillo, 2006",Lienzo
4425,P002826,El obispo Pedro González Vallejo,Hacia  1820,"López Portaña, Vicente",Óleo,76,62,,"Colección Agrela, Madrid; legado Mariano Lanuza y Fernández, 1940",Lienzo
4426,P000724,Retrato del Rey con manto real,Después de  1815,"Goya y Lucientes, Francisco de",Óleo,207,140,,"Nuevas Adquisiciones Museo de la Trinidad (cesión de la Escuela de Ingenieros de Caminos), 1869.",Lienzo
4427,P007713,La duquesa de Abrantes,1816,"Goya y Lucientes, Francisco de",Óleo,92,70,,"Pagado por la duquesa de Osuna el 30-IV-1816 en 4.000 reales; entre los bienes de los descendientes de la duquesa, Madrid; Colección del conde de la Quinta de la Enjarada, Madrid; Conde del Valle de Orizaba, Madrid; adquirido a los herederos de éste, como dacción de Fervisa S.A, con fondos procedentes del legado Villaescusa, con destino al Museo del Prado en 1996",Lienzo
4428,P003252,Retrato de señora con su hijo,1816 - 1818,Anónimo,Óleo,75,56,,"Legado Antonia Palencia y González, 1894",Lienzo
4429,P002650,Santa Justa y Santa Rufina,1817,"Goya y Lucientes, Francisco de",Óleo,45,29,,"Legado Pablo Bosch y Barrau, 1916.",Tabla de madera de cedro rojo
4430,P003315,Pintura del Siglo XIX en el Museo del Prado: Catálogo General,1818,"González Velázquez, Zacarías",Temple,308,375,,"Colección Real (Casino de la Reina, Madrid), 1865.",Lienzo
4431,P003924,El conde Ugolino y sus,1818,"Aparicio e Inglada, José",Óleo,315,437,,Colección Real (Real Museo); Museo de Arte Moderno.,Lienzo
4432,P004094,España rindiendo homenaje a la Religión y a la Iglesia,1818,"López Portaña, Vicente",Temple,881,608,,"Colección Real (Real Casino, Salón principal, Madrid, 1865)",Lienzo
4433,P003316,Pintura del Siglo XIX en el Museo del Prado: Catálogo General,1818 - 1819,"González Velázquez, Zacarías",Temple,370,358,,"Colección Real (Casino de la Reina, Madrid), 1865.",Lienzo
4434,P004404,Pintura del Siglo XIX en el Museo del Prado: Catálogo General,Hacia  1823,"López Portaña, Vicente",Óleo,"99,5",76,,"Donación Dionisia Gutiérrez Solana, hija del retratado, ejecutada a través de Juana Salamanca, 1876; Museo Nacional de Pintura y Escultura (Museo del Prado), 1876-1896; Museo de Arte Moderno, 1896-1971",Lienzo
4435,P004407,El retrato español en el Prado. De Goya a Sorolla,Hacia  1823,"López Portaña, Vicente",Óleo,100,80,,"Nuevas Adquisiciones (adquirido a Luis Roa y Veldrof, 1887); Museo de Arte Moderno.",Lienzo
4436,P004690,El infante Carlos María Isidro de Borbón,Hacia  1823,"López Portaña, Vicente",Óleo,58,"44,5",,"Donación de María de los Ángeles Sainz de la Cuesta, en memoria de su marido, Juan Vitórica Casuso al Museo de Arte Moderno, 1968; Museo Español de Arte Contemporáneo, 1968-1971; Museo del Prado.",Lienzo
4437,P004472,Las Horas del día,1819,"Madrazo y Agudo, José de",Óleo,91,55,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_c062377e-0d79-4f45-aa2c-0ff237c61082_341f55a1-654e-47d5-b301-51d6a2afdab5"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Las Horas del Día, Casino de la Reina</dd>","Colección Real, Real Casino, Casa Rústica, Madrid, hasta 1865; Museo de Arte Moderno; Museo Español de Arte Contemporáneo, hasta 1971",Lienzo
4438,P005518,Las Horas del día,1819,"Madrazo y Agudo, José de",Óleo,87,54,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_7fabcf4e-39ed-4061-a664-710d0a8a036a_d4412046-d224-4e58-9b69-d83c64958781"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Las Estaciones del año, Casino de la Reina</dd>","Colección Real, Real Casino, Casa Rústica, Madrid, hasta 1865; Museo de Arte Moderno",Lienzo
4439,P005823,José de Madrazo (1781-1859).,1819,"Madrazo y Agudo, José de",Óleo,87,54,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_0106bb36-7bf0-42aa-8b20-18a5d2ff1df7_06122c78-d06d-4bc0-913d-18431bb662c9"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Las Horas del Día, Casino de la Reina</dd>","Colección Real, Real Casino, Casa Rústica, Madrid, hasta 1865; Museo de Arte Moderno",Lienzo
4440,P006493,Las Horas del día,1819,"Madrazo y Agudo, José de",Óleo,87,54,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_79113df1-4932-40bf-b2c2-549d3e182293_9f378b3c-b7d1-459e-8c05-8bfaf29e2db8"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Las Estaciones del año, Casino de la Reina</dd>","Colección Real, Real Casino, Casa Rústica, Madrid, hasta 1865; Museo de Arte Moderno",Lienzo
4441,P004846,Embarque Real en el estanque grande del Retiro,1819 - 1820,"Ribelles y Helip, José",Óleo,83,112,,Colección Real,Lienzo
4442,P003297,Pintura del Siglo XIX en el Museo del Prado,1820,"Lacoma Sans, Francisco",Óleo,110,86,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_2eaa4209-daf5-486e-a8c3-575e0065fc09_2a1c2a83-d034-479a-928a-b9e9de91e349"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Proyecto de Sala de Retratos de los Reyes de la Casa de Austria y Borbón, Real Museo</dd>","Colección Real (Palacio Real, Madrid; Real Museo, 1847); Museo Iconográfico; Museo de Arte Moderno.",Lienzo
4443,P004405,Obra de los Locos / Primera parte / Allegro Moderato. ,1820,"López Portaña, Vicente",Óleo,100,75,,"Adquirido a Pedro Bosch, 1879; Museo Nacional de Arte Moderno, 1896-1971.",Lienzo
4444,P000754,Pinturas Negras,1820 - 1823,"Goya y Lucientes, Francisco de",Óleo,"145,7","129,4","<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_8dab47d2-3f3c-4612-81f7-5808268e8a76_74aa6c29-64fd-4e77-a7eb-2d9a80e51204"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Pinturas de la Quinta del Sordo (Pinturas Negras), Planta baja</dd>","Quinta del Sordo, Madrid, donada por Goya antes de partir para Burdeos en 1823 a su nieto Mariano. Vendida por éste a Javier Goya, en 1833, aunque retornó a la propiedad de Mariano en 1854. En 1859, la posesión fue vendida a Segundo Colmenares. En 1863 adquirida por Louis Rodolphe Coumont. Comprada en 1873 por el barón Frédéric Emile d'Erlanger, que encargó el inmediato traslado de las pinturas murales a lienzo. En 1878, en la exposición Universal de París, para su posible venta. En 1881 d'Erlanger las cedió al Estado español, que las destinó al Museo del Prado, donde se expusieron desde 1889.",Revestimiento mural trasladado a lienzo
4445,P000755,Espagne. Splendeurs et misères. Voyages artistique et pitto,1820 - 1823,"Goya y Lucientes, Francisco de",Técnica mixta,127,266,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_00d854fa-9279-477b-b82d-219602d3f3a1_49aa055d-0f0e-45a7-bc0d-d0175778346c"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Pinturas de la Quinta del Sordo (Pinturas Negras), Planta alta</dd>","Quinta del Sordo, Madrid, donada por Goya antes de partir para Burdeos en 1823 a su nieto Mariano. Vendida por éste a Javier Goya, en 1833, aunque retornó a la propiedad de Mariano en 1854. En 1859, la posesión fue vendida a Segundo Colmenares. En 1863 adquirida por Louis Rodolphe Coumont. Comprada en 1873 por el barón Frédéric Emile d'Erlanger, que encargó el inmediato traslado de las pinturas murales a lienzo. En 1878, en la exposición Universal de París, para su posible venta. En 1881 d'Erlanger las cedió al Estado español, que las destinó al Museo del Prado, donde se expusieron desde 1889.",Revestimiento mural trasladado a lienzo
4446,P000756,Asmodea,1820 - 1823,"Goya y Lucientes, Francisco de",Técnica mixta,127,263,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_1025ddbf-50b6-41ae-bb8a-006ddde8a791_1357af82-61f6-40c9-85bd-1dd7a3e7dfdc"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Pinturas de la Quinta del Sordo (Pinturas Negras), Planta alta</dd>","Quinta del Sordo, Madrid, donada por Goya antes de partir para Burdeos en 1823 a su nieto Mariano. Vendida por éste a Javier Goya, en 1833, aunque retornó a la propiedad de Mariano en 1854. En 1859, la posesión fue vendida a Segundo Colmenares. En 1863 adquirida por Louis Rodolphe Coumont. Comprada en 1873 por el barón Frédéric Emile d'Erlanger, que encargó el inmediato traslado de las pinturas murales a lienzo. En 1878, en la exposición Universal de París, para su posible venta. En 1881 d'Erlanger las cedió al Estado español, que las destinó al Museo del Prado, donde se expusieron desde 1889.",Revestimiento mural trasladado a lienzo
4447,P000757,Espagne. Splendeurs et misères. Voyages artistique et pittoresque,1820 - 1823,"Goya y Lucientes, Francisco de",Técnica mixta,123,266,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_8c8672a8-953e-4c00-9d49-c97fd1ed203f_b087767b-7285-4061-9693-40a39d7bef37"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Pinturas de la Quinta del Sordo (Pinturas Negras), Planta alta</dd>","Quinta del Sordo, Madrid, donada por Goya antes de partir para Burdeos en 1823 a su nieto Mariano. Vendida por éste a Javier Goya, en 1833, aunque retornó a la propiedad de Mariano en 1854. En 1859, la posesión fue vendida a Segundo Colmenares. En 1863 adquirida por Louis Rodolphe Coumont. Comprada en 1873 por el barón Frédéric Emile d'Erlanger, que encargó el inmediato traslado de las pinturas murales a lienzo. En 1878, en la exposición Universal de París, para su posible venta. En 1881 d'Erlanger las cedió al Estado español, que las destinó al Museo del Prado, donde se expusieron desde 1889.",Revestimiento mural trasladado a lienzo
4448,P000758,Espagne. Splendeurs et misères. Voyages artistique et pittoresque,1820 - 1823,"Goya y Lucientes, Francisco de",Técnica mixta,125,261,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_2f2f2e12-ed09-45dd-805d-f38162c5beaf_d28261d9-f633-4d09-a5cf-7bc8633850e2"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Pinturas de la Quinta del Sordo (Pinturas Negras), Planta alta</dd>","Quinta del Sordo, Madrid, donada por Goya antes de partir para Burdeos en 1823 a su nieto Mariano. Vendida por éste a Javier Goya, en 1833, aunque retornó a la propiedad de Mariano en 1854. En 1859, la posesión fue vendida a Segundo Colmenares. En 1863 adquirida por Louis Rodolphe Coumont. Comprada en 1873 por el barón Frédéric Emile d'Erlanger, que encargó el inmediato traslado de las pinturas murales a lienzo. En 1878, en la exposición Universal de París, para su posible venta. En 1881 d'Erlanger las cedió al Estado español, que las destinó al Museo del Prado, donde se expusieron desde 1889.",Revestimiento mural trasladado a lienzo
4449,P000759,Espagne. Splendeurs et misères. Voyages artistique et pittoresque,1820 - 1823,"Goya y Lucientes, Francisco de",Técnica mixta,"142,5","65,6","<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_cde9bf01-7535-4a62-8f73-a22d6a68d9a5_4d74c70a-32b7-41eb-84f1-5c26fc0c536b"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Pinturas de la Quinta del Sordo (Pinturas Negras), Planta baja</dd>","Quinta del Sordo, Madrid, donada por Goya antes de partir para Burdeos en 1823 a su nieto Mariano. Vendida por éste a Javier Goya, en 1833, aunque retornó a la propiedad de Mariano en 1854. En 1859, la posesión fue vendida a Segundo Colmenares. En 1863 adquirida por Louis Rodolphe Coumont. Comprada en 1873 por el barón Frédéric Emile d'Erlanger, que encargó el inmediato traslado de las pinturas murales a lienzo. En 1878, en la exposición Universal de París, para su posible venta. En 1881 d'Erlanger las cedió al Estado español, que las destinó al Museo del Prado, donde se expusieron desde 1889.",Revestimiento mural trasladado a lienzo
4450,P000760,Espagne. Splendeurs et misères. Voyages artistique et pittoresque,1820 - 1823,"Goya y Lucientes, Francisco de",Técnica mixta,"138,5",436,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_d6d92063-15a9-4cfb-a7be-3576a2f8b87e_6f3e43ed-bb92-4526-890f-bfea11661b40"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Pinturas de la Quinta del Sordo (Pinturas Negras), Planta baja</dd>","Quinta del Sordo, Madrid, donada por Goya antes de partir para Burdeos en 1823 a su nieto Mariano. Vendida por éste a Javier Goya, en 1833, aunque retornó a la propiedad de Mariano en 1854. En 1859, la posesión fue vendida a Segundo Colmenares. En 1863 adquirida por Louis Rodolphe Coumont. Comprada en 1873 por el barón Frédéric Emile d'Erlanger, que encargó el inmediato traslado de las pinturas murales a lienzo. En 1878, en la exposición Universal de París, para su posible venta. En 1881 d'Erlanger las cedió al Estado español, que las destinó al Museo del Prado, donde se expusieron desde 1889.",Revestimiento mural trasladado a lienzo
