,ID,,Titles,Date,Author,Technique,Height(cm),Width(cm),Origin,Support
3415,P007443,22,La Virgen De Guadalupe,Hacia  1700,Anónimo,Óleo,198,145,"Madrid, Convento Real de Santa María de los Ángeles, de franciscanas clarisas, Coro Principal; Museo de la Trinidad, 1835-1872.",Lienzo
3416,P003566,29,Ángeles Adorando La Santa Faz,Hacia  1700,"Giordano, Luca",Óleo,102,261,"Colección Real (Palacio Real Nuevo, Madrid, capilla de la Casa del Tesoro, 1794, s.n.; Palacio Real, Madrid, capilla de la Casa del Tesoro, 1808, nº 1324).",Lienzo
3417,P003862,35,La Inmaculada Concepción Con Santos,Hacia  1700,Anónimo,Óleo,51,42,"Donación María Dionisia Vives y Zires, duquesa de Pastrana, 1889.",Lienzo
3418,P000166,19,La Prudente Abigail,1696 - 1697,"Giordano, Luca",Óleo,216,362,"Colección Real (Palacio del Buen Retiro, Madrid; Palacio Real Nuevo, Madrid, antecámara de la princesa, 1772, nº 223; Palacio Real Nuevo, Madrid, cuarto del infante don Pedro, 1794, nº 223; Palacio Real, Madrid, salón verde chico, 1811, nº 995; Palacio Real, Madrid, dormitorio de príncipes-pieza octava, 1814-1818, nº 223).",Lienzo
3419,P000193,24,Muerte Del Centauro Neso,1696 - 1697,"Giordano, Luca",Óleo,114,79,"Colección Real (Pinturas salvadas del incendio del Real Alcázar, Casa del marqués de Bedmar, 1734, nº 937; Palacio del Buen Retiro, Madrid, 1747, nº 937; Palacio Real Nuevo, Madrid, antecámara del difunto infante don Antonio, 1772, nº 937; Palacio Real Nuevo, Madrid, antecámara de las señoras infantas, 1794, nº 937; Palacio Real, Madrid, pieza que sigue al salón verde chico, 1811, nº 937; Palacio Real, Madrid, dormitorio de príncipes-pieza novena, 1814-1818, nº 937).",Lienzo
3420,P000165,18,Betsabé En El Baño,1696 - 1698,"Giordano, Luca",Óleo,219,212,"Colección Real (colección conde de San Pedro, hasta 1713; Real Alcázar, Madrid, galería del Cierzo y oratorio de San Luis, 1713; Real Armería, Madrid, 1734; Madrid, Furriera del Rey, 1747; Palacio Real, Madrid, cuarto del infante don Luis, 1772, nº 61; Palacio Real Nuevo, Madrid, pieza de tocador, 1794, nº 61; Palacio Real, Madrid, pieza siguiente a la del Servicio de Damas, 1811, nº 862; Palacio Real, Madrid, pieza encarnada, 1814-1818, s.n.).",Lienzo
3421,P002964,23,Hechos De Los Apóstoles,1696 - 1705,"Palomino y Velasco, Acisclo Antonio",Óleo,164,108,Museo de la Trinidad,Lienzo
3422,P000475,6,Veduta,1697,"Vanvitelli, Gaspare",Óleo,98,174,"Colección Real (¿colección IX duque de Medinaceli, Madrid, 1711, nº 220?; col. Isabel de Farnesio, Palacio de La Granja de San Ildefonso, Segovia, salón donde comían sus majestades, 1746, nº 404; La Granja, cuarta pieza de azulejos, 1766, nº 404; La Granja, 1794, nº 404; La Granja, 1814-1818, nº 404; La Granja, pieza 6ª, nº 404, 1827)",Lienzo
3423,P003993,14,Huida A Egipto,1697,"Castro, Manuel de",Óleo,203,268,"Adscrita al Museo del Prado, procedente de la Comisaría General del Patrimonio Artístico Nacional, 1942",Lienzo
3424,P008279,20,San Francisco Javier,1697,"Corvoysier, Gabriel Antonio",Óleo,210,"147,5","Adquirido con fondos del legado de Carmen Sánchez García, en la Sala Isbilya, Sevilla, 2018",Lienzo
3425,P000162,29,Hércules Luchando Con El Toro,1697 - 1700,"Giordano, Luca",Óleo,224,91,"Colección Real (¿Palacio del Buen Retiro, Madrid, piezas que siguen al Casón, 1772?; Palacio del Buen Retiro, Madrid, 1794, nº 215; Palacio Real, Madrid, dormitorio de príncipes-pieza primera, 1814-1818, s.n.).",Lienzo
3426,P000175,12,San Jerónimo,1697 - 1702,Anónimo,Óleo,61,82,"Colección Real (Palacio de la Zarzuela, El Pardo-Madrid, cuarto de su majestad, 1701, s.n.; La Zarzuela, pieza quinta, 1747, nº 43; Palacio Real Nuevo, Madrid, pieza de paso al dormitorio de la serenísima infanta, 1794, nº 961;Palacio Real, Madrid, salón de las Princesas, 1811, nº 961; Palacio Real, Madrid, dormitorio de príncipes-pieza segunda de amarillo, 1814-1818, s.n.).",Lienzo
3427,P002993,19,San Carlos Borromeo,Hacia  1702,"Giordano, Luca",Óleo,126,104,"Adquisición a Enrique Martí Melguizo, 1956",Lienzo
3428,P004756,41,Conquista De México Por Hernán Cortés (6),1698,"González, Juan",Enconchado,97,53,"Colección Real (Gabinete de Historia Natural, 1839)",Lienzo sobre tabla
3429,P004757,45,Conquista De México Por Hernán Cortés (7 Y 8),1698,"González, Juan",Enconchado,97,53,"Colección Real (Gabinete de Historia Natural, 1839)",Lienzo sobre tabla
3430,P004758,46,Conquista De México Por Hernán Cortés (9 Y 10),1698,"González, Juan",Enconchado,97,53,"Colección Real (Gabinete de Historia Natural, 1839)",Lienzo sobre tabla
3431,P004759,51,"Conquista De México Por Hernán Cortés (11, 12 Y 13)",1698,"González, Juan",Enconchado,97,53,"Colección Real (Gabinete de Historia Natural, 1839)",Lienzo sobre tabla
3432,P004760,47,Conquista De México Por Hernán Cortés (14 Y 15),1698,"González, Juan",Enconchado,97,53,"Colección Real (Gabinete de Historia Natural, 1839)",Lienzo sobre tabla
3433,P004761,130,Conquista De México. Recepción De Hernán Cortés En Texcoco. Xicothénctl Hace Las Paces Y Los Caciques Ofrececen Sus Hijas A Cortés,1698,"González, Juan",Enconchado,97,53,"Colección Real (Gabinete de Historia Natural, 1839)",Lienzo sobre tabla
3434,P004762,42,Conquista De México Por Hernán Cortés (18),1698,"González, Juan",Enconchado,97,53,"Colección Real (Gabinete de Historia Natural, 1839)",Lienzo sobre tabla
3435,P004763,47,Conquista De México Por Hernán Cortés (19 Y 20),1698,"González, Juan",Enconchado,97,53,"Colección Real (Gabinete de Historia Natural, 1839)",Lienzo sobre tabla
3436,P004764,56,Conquista De México. Visita De Hernán Cortés A Moctezuma,1698,"González, Juan",Enconchado,97,53,"Colección Real (Gabinete de Historia Natural, 1839)",Lienzo sobre tabla
3437,P004765,47,Conquista De México Por Hernán Cortés (22 Y 23),1698,"González, Juan",Enconchado,97,53,"Colección Real (Gabinete de Historia Natural, 1839)",Lienzo sobre tabla
3438,P004766,51,"Conquista De México Por Hernán Cortés (24, 25 Y 26)",1698,"González, Juan",Enconchado,97,53,"Colección Real (Gabinete de Historia Natural, 1839)",Tabla
3439,P004767,51,"Conquista De México Por Hernán Cortés (27, 28 Y 29)",1698,"González, Juan",Enconchado,97,53,"Colección Real (Gabinete de Historia Natural, 1839)",Lienzo sobre tabla
3440,P004768,47,Conquista De México Por Hernán Cortés (30 Y 31),1698,"González, Juan",Enconchado,97,53,"Colección Real (Gabinete de Historia Natural, 1839)",Lienzo sobre tabla
3441,P004769,47,Conquista De México Por Hernán Cortés (32 Y 33),1698,"González, Juan",Enconchado,97,53,"Colección Real (Gabinete de Historia Natural, 1839)",Lienzo sobre tabla
3442,P004770,51,"Conquista De México Por Hernán Cortés (34, 35 Y 36)",1698,"González, Juan",Enconchado,97,53,"Colección Real (Gabinete de Historia Natural, 1839)",Lienzo sobre tabla
3443,P004771,51,"Conquista De México Por Hernán Cortés (37, 38 Y 39)",1698,"González, Juan",Enconchado,97,53,"Colección Real (Gabinete de Historia Natural, 1839)",Lienzo sobre tabla
3444,P004772,47,Conquista De México Por Hernán Cortés (40 Y 41),1698,"González, Juan",Enconchado,97,53,"Colección Real (Gabinete de Historia Natural, 1839)",Lienzo sobre tabla
3445,P004773,42,Conquista De México Por Hernán Cortés (42),1698,"González, Juan",Enconchado,97,53,"Colección Real (Gabinete de Historia Natural, 1839)",Lienzo sobre tabla
3446,P004774,47,Conquista De México Por Hernán Cortés (43 Y 44),1698,"González, Juan",Enconchado,97,53,"Colección Real (Gabinete de Historia Natural, 1839)",Lienzo sobre tabla
3447,P004775,47,Conquista De México Por Hernán Cortés (45 Y 46),1698,"González, Juan",Enconchado,97,53,"Colección Real (Gabinete de Historia Natural, 1839)",Lienzo sobre tabla
3448,P004776,47,Conquista De México Por Hernán Cortés (47 Y 48),1698,"González, Juan",Enconchado,97,53,"Colección Real (Gabinete de Historia Natural, 1839)",Lienzo sobre tabla
3449,P004777,48,Conquista De México. Destrucción De Tenochtitlan,1698,"González, Juan",Enconchado,97,53,"Colección Real (Gabinete de Historia Natural, 1839)",Lienzo sobre tabla
3450,P004787,45,Conquista De México Por Hernán Cortés (1 Y 2),1698,"González, Juan",Enconchado,97,53,"Colección Real (Gabinete de Historia Natural, 1839)",Lienzo sobre tabla
3451,P004788,48,"Conquista De México Por Hernán Cortés (3, 4 Y 5)",1698,"González, Juan",Enconchado,97,53,"Colección Real (Gabinete de Historia Natural, 1839)",Lienzo sobre tabla
3452,P005268,18,Perseo Y Andrómeda,1699 - 1702 (Hacia 1699-1702),"Giordano, Luca",Óleo,223,107,"Colección Real (Palacio del Buen Retiro, Madrid, 1794, nº 234).",Lienzo
3453,P000194,25,Perseo Vencedor De Medusa,1699 - 1702 (Hacia 1699-1702),"Giordano, Luca",Óleo,223,91,"Colección Real (Palacio Real Nuevo, Madrid, cuarto del príncipe-pieza de paso al dormitorio, 1794, nº 936; Palacio Real, Madrid, pieza de paso al dormitorio, 1814-1818, nº 936)",Lienzo
3454,P002251,14,Acis Y Galatea,1699 - 1704,"Fosse, Charles de la",Óleo,104,90,"Colección Real (Palacio Real, Madrid, primer gabinete entrando por la pieza de vestir, 1814-1818, nº 34).",Lámina de cobre
3455,P005384,36,"Mariana De Neoburgo, Reina De España",1700,"Courtilleau, Jacques",Óleo,224,125,"Colección Real (¿Palacio del Buen Retiro, Madrid, galería del mediodía, 1772, nº 355?; Buen Retiro, 1794, nº 1348)",Lienzo
3456,P003350,28,Lot Embriagado Por Sus Hijas,1700 - 1702,"Giordano, Luca",Óleo,155,143,"Museo de la Trinidad (¿Convento de la Merced Calzada, Madrid, iglesia, hasta 1836-1840?)",Lienzo
3457,P000177,12,San Jerónimo,1700 - 1702,"Giordano, Luca",Óleo,62,83,"Colección Real (Palacio de la Zarzuela, El Pardo-Madrid, cuarto de su majestad, 1701, s.n.; La Zarzuela, pieza quinta, 1747, nº 46; Palacio Real Nuevo, Madrid, pieza de comer la serenísima infanta, 1772, nº 958; Palacio Real, Madrid, pieza de paso al dormitorio de la señora infanta, 1794, nº 958; Palacio Real, Madrid, salón de las princesas, 1811, nº 958; Palacio Real, Madrid, dormitorio de príncipes-pieza segunda de amarillo, 1814-1818, nº 959).",Lienzo
3458,P002135,8,Nocturno,1700 - 1706,"Schalcken, Godfried",Óleo,58,47,"Colección Real (Palacio de Aranjuez, Madrid, quinta pieza del cuarto del príncipe, 1818, nº 264).",Lienzo
3459,P003124,30,Las Tentaciones De San Antonio,Hacia  1705,"Magnasco, Alessandro",Óleo,193,142,"Adquisición a The Hallsborough Gallery, Londres, 1967.",Lienzo
3460,P007474,10,Pitochetto,1700 - 1730,"Cipper, Giacomo Francesco",Óleo,74,"59,5","Adquisición a Edmund Peel & Asociados, Madrid, 1989",Lienzo
3461,P002462,75,La Villa Martinelli Y El Palacio Del Duque De Aquale En Posillipo (Nápoles),1700 - 1733,"Vanvitelli, Gaspare",Óleo,32,37,"León Adolfo Laffitte Maurin (1809-1876); por herencia a Xavier Laffitte y Charlesteguy; donado por éste al Museo del Prado, 1930",Lienzo
3462,P002662,15,Las Confesiones,1700 - 1740,"Viladomat, Antonio",Óleo,107,72,"Legado Pablo Bosch y Barrau, 1916",Lienzo
3463,P002367,31,"Luis De Francia, El Gran Delfín",1700 - 1750,Anónimo,Óleo,105,87,"Colección Real (Real Alcázar, Madrid, 1734; colección Felipe V, Furriera del Rey-Casas arzobispales-alcoba primera, Madrid, 1747, nº 362; Palacio del Buen Retiro, Madrid, galería del mediodía, 1772, nº 362; Buen Retiro, 1794, nº 868)",Lienzo
3464,P002337,56,La Pintura Francesa De Los Siglos Xvii Y Xviii En España,1701,"Rigaud, Hyacinthe",Óleo,130,91,"Colección Real (colección Mariana de Neoburgo; Palacio de La Granja de San Ildefonso, Segovia, 1741; col. Isabel Farnesio, La Granja, 1746, nº 1110; La Granja, Casa de Alhajas, 1766, nº 1110; La Granja, 1794, nº 1110; La Granja, 1814-1818, nº 1110). Ingresó en el Museo en 1848.",Lienzo
3465,P002343,8,"Rey Sol,",1701,"Rigaud, Hyacinthe",Óleo,238,149,"Colección Real (colección Felipe V, Palacio de La Granja de San Ildefonso, Segovia, 1727; col. Felipe V, La Granja, 1746, nº 407; La Granja, 1794, nº 407; La Granja, 1814-1818, nº 407; La Granja, Pieza décima, 1827, nº 407)",Lienzo
3466,P003043,12,Autorretrato,1701,"Leonardoni, Francesco",Óleo,60,46,"Donación Rafael Lafora García, 1958",Lienzo
3467,P000573,26,"Desposorios De La Virgen, ",Principio del siglo XVIII,Anónimo,Óleo,58,44,"Colección Real (colección Felipe V, Quinta del duque del Arco, El Pardo-Madrid, decimatercia pieza de verano, 1745, [nº 418]; Quinta del duque del Arco, pieza duodécima, 1794, nº 369)",Lienzo
3468,P001027,29,Ecce Qui Tollit Peccata Mundi,Principio del siglo XVIII,"Palomino y Velasco, Acisclo Antonio",Óleo,71,58,"Colección Real (colección Isabel de Farnesio, Palacio de La Granja de San Ildefonso, Segovia, 1746, nº 489; La Granja, cuarto del infante don Gabriel, 1766, nº 489; La Granja, 1794, nº 489; La Granja, 1814-1818, nº 489).",Lienzo
3469,P002296,56,"La Primera Mademoiselle De Blois, Princesa De Conti (¿?)",Principio del siglo XVIII,"Gobert, Pierre",Óleo,80,66,"Colección Real (Felipe V, Furriera del Rey-Casas arzobispales, salón principal, 1747, nº 257; Palacio Real del Buen Retiro, Madrid, cuarto del infante don Javier, 1772, nº 257; Buen Retiro, 1794, nº 597).",Lienzo
3470,P002762,19,Carlos Ii A Caballo,Principio del siglo XVIII,Anónimo,Óleo,80,62,"Legado Pedro Fernández Durán y Bernaldo de Quirós, 1931.",Lienzo
3471,P002763,29,Mariana De Neoburgo A Caballo,Principio del siglo XVIII,Anónimo,Óleo,80,62,"Legado Pedro Fernández Durán y Bernaldo de Quirós, 1931.",Lienzo
3472,P000249,13,Agar E Ismael,Principio del siglo XVIII,"Maratti, Carlo",Óleo,59,46,Colección de Carlo Maratti; Colección Real,Lienzo
3473,P003352,25,Adoración De Los Pastores,Principio del siglo XVIII,"Palomino y Velasco, Acisclo Antonio",Óleo,296,206,"Madrid, Convento de Nuestra Señora de la Victoria, de mínimos de San Francisco de Paula, Capilla de Nuestra Señora de la Soledad; Museo de la Trinidad.",Lienzo
3474,P000713,58,"María Luisa Gabriela De Saboya, Primera Esposa De Felipe V",Primer cuarto del siglo XVIII,"García de Miranda, Juan",Óleo,210,108,"Colección Real (Monasterio de El Escorial, 1848)",Lienzo
3475,P002328,56,La Pintura Francesa De Los Siglos Xvii Y Xviii En España,Primer tercio del siglo XVIII,"Ranc, Jean",Óleo,105,81,"Colección Real (Taller de Jean Ranc, Madrid, 1735, nº 1160[1]; Furriera del Rey-Casas arzobispales, salón principal, 1747, ¿nº 232?; Palacio del Buen Retiro, Madrid, cuarto del Príncipe, 1772, nº 232).",Lienzo
3476,P002463,31,La Gruta De Posillipo (Nápoles),Primer tercio del siglo XVIII,"Vanvitelli, Gaspare",Óleo,32,37,"León Adolfo Laffitte Maurin (1809-1876); por herencia a Xavier Laffitte y Charlesteguy; donado por éste al Museo del Prado, 1930",Lienzo
3477,P008052,65,"Las Miniaturas En El Museo Nacional Del Prado. Catálogo Razonado,",Primer tercio del siglo XVIII,Anónimo,Óleo,"92,6",73,Colección Arturo Perera y Prats; herederos de Arturo Perera y Prats; adquisición 1980.,Lámina de cobre
3478,P000267,7,Paisaje,Primer tercio del siglo XVIII,"Pagano, Michele",Óleo,"45,5","84,5","Colección Real (colección Isabel de Farnesio, Palacio de La Granja de San Ildefonso, Segovia, callejón del retrete, 1746, nº 863; La Granja, cuarta pieza de azulejos, 1766, nº 863; Palacio de Aranjuez, Madrid, pieza en que el Rey duerme la siesta, 1794, nº 863; Aranjuez, despacho y dormitorio del rey, 1818, nº 863).",Lienzo
3479,P000268,7,Paisaje,Primer tercio del siglo XVIII,"Pagano, Michele",Óleo,47,86,"Colección Real (colección Isabel de Farnesio, Palacio de La Granja de San Ildefonso, Segovia, callejón del retrete, 1746, nº 864; La Granja, cuarta pieza de azulejos, 1766, nº 864; Palacio de Aranjuez, Madrid, pieza en que el Rey duerme la siesta, 1794, nº 864).",Lienzo
3480,P002276,42,La Emperatriz Isabel Cristina De Brunswick,1701 - 1735,Anónimo,Óleo,96,76,"Colección Real (Llevado al Palacio de La Granja de San Ildefonso, Segovia, 1728-1734; colección Felipe V, La Granja, 1746, nº 1048; La Granja, 1794, nº 1048; La Granja, 1847, Pieza 100, nº 1048). Ingresó en el Museo en 1848.",Lienzo
3481,P002275,19,Clementina Sobiesky,Primera mitad del siglo XVIII,Anónimo,Óleo,98,72,"Colección Real (colección Mariana de Neoburgo; Palacio de La Granja de San Ildefonso, Segovia, 1741; col. Isabel Farnesio, La Granja, antecámara de la reina, 1746, nº 729; La Granja, antecámara del rey-pieza de la vianda, 1766, nº 729; La Granja, 1794, nº 729; La Granja, 1814-1818, nº 729; La Granja, 1847, Pieza 100, nº 729). Ingresó en el Museo en 1848.",Lienzo
3482,P000012,13,La Hemorroisa,Primera mitad del siglo XVIII,"Amigoni, Jacopo",Óleo,121,156,"Colección Real (colección Isabel de Farnesio, Palacio de La Granja, 1746, nº 964; La Granja, dormitorio, 1766, nº 964; Palacio de Aranjuez, Madrid, pieza en que está el oratorio, 1794, nº 964; Aranjuez, oratorio de la reina, 1818, nº 964).",Lienzo
3483,P000274,34,Paisaje Con Ruinas De Arquitectura,Primera mitad del siglo XVIII,"Panini, Giovanni Paolo",Óleo,46,37,"Colección Real (colección Isabel de Farnesio, Palacio de La Granja de San Ildefonso, Segovia, pieza donde se decía misa antiguamente, 1746, nº 206; La Granja, cuarta pieza de azulejos, 1766, nº 606 [dupl.]; Palacio de Aranjuez, Madrid, pieza de tocador, 1794, nº 206; Aranjuez, tocador de la reina, 1818, nº 206).",Lienzo
3484,P003671,7,Paisaje,Primera mitad del siglo XVIII,"Bonay, Francisco",Óleo,30,41,"Donación María Dionisia Vives y Zires, duquesa de Pastrana, 1889.",Lienzo
3485,P003673,7,Paisaje,Primera mitad del siglo XVIII,"Bonay, Francisco",Óleo,30,41,"Donación María Dionisia Vives y Zires, duquesa de Pastrana, 1889.",Lienzo pegado a tabla
3486,P003675,18,Paisaje Con Ganado,Primera mitad del siglo XVIII,"Bonay, Francisco",Óleo,30,41,"Donación María Dionisia Vives y Zires, duquesa de Pastrana, 1889.",Tabla
3487,P003676,38,Paisaje Con Un Caminante Y Caballerías,Primera mitad del siglo XVIII,"Bonay, Francisco",Óleo,30,41,"Donación María Dionisia Vives y Zires, duquesa de Pastrana, 1889.",Tabla
3488,P003679,22,Pastores Con Su Rebaño,Primera mitad del siglo XVIII,"Bonay, Francisco",Óleo,30,41,"Donación María Dionisia Vives y Zires, duquesa de Pastrana, 1889.",Lienzo
3489,P003681,36,Paisaje Con Dos Personajes A Caballo,Primera mitad del siglo XVIII,"Bonay, Francisco",Óleo,30,41,"Donación María Dionisia Vives y Zires, duquesa de Pastrana, 1889.",Lienzo pegado a tabla
3490,P003688,29,Hombre Mutilado En Un Carrito,Primera mitad del siglo XVIII,"Bonay, Francisco",Óleo,13,20,"Donación María Dionisia Vives y Zires, duquesa de Pastrana, 1889.",Tabla
3491,P003697,7,Paisaje,Primera mitad del siglo XVIII,"Bonay, Francisco",Óleo,27,45,"Donación María Dionisia Vives y Zires, duquesa de Pastrana, 1889.",Tabla
3492,P003698,33,Paisaje Con Pescador Y Caminantes,Primera mitad del siglo XVIII,"Bonay, Francisco",Óleo,27,45,"Donación María Dionisia Vives y Zires, duquesa de Pastrana, 1889.",Tabla
